,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000090,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000091,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000092,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000093,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000094,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000095,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000096,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000097,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000098,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000099,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000100,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000101,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000102,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000103,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000104,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000105,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000106,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000107,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000108,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000109,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000110,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000111,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000112,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000113,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000114,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000115,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000116,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000117,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000118,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000119,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000120,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000121,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000122,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000123,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000124,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000125,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000126,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000127,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000128,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000129,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000130,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000131,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000132,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000133,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000134,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000135,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000136,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000137,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000138,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000139,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000140,-5.825893923885721,-7.212186628431646,-1.7459273396062638,3.28611965101016,-4.689509786470236,-1.0222076336701111,-0.067145407838749,-3.702185496665407,-1.5197770331159983,1.0330533164318711,1.5300770017291117,4.250202074261973,1.5303959175912487,-0.7853227486273698,1.2652695271354836e-15,113031.01,113031.0
n000141,-4.969325541492515,-5.085730725780831,2.546823599377539,4.350318987014221,-2.2514507972551536,-3.5289199426481117,-0.6823594763052526,-2.2018033297537394,5.972663203716913,-0.7737698522747187,-0.4763783923852978,-2.86483090844,-1.355626405772376,0.6855371865670558,1.2652695271354824e-15,113031.03,113031.0
n000142,-4.969325541492515,-5.085730725780831,2.546823599377539,4.350318987014221,-2.2514507972551536,-3.5289199426481117,-0.6823594763052526,-2.2018033297537394,5.972663203716913,-0.7737698522747187,-0.4763783923852978,-2.86483090844,-1.355626405772376,0.6855371865670558,1.2652695271354824e-15,113031.03,113031.0
